id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23449907,2148510,Joanna,Manhattan,Chinatown,40.71708,-73.99908,Entire Home/Apt,145,29,18,2019-05-31,1.13,1,155
23450541,9494593,Tammy,Queens,Astoria,40.76677,-73.9171,Private Room,75,2,4,2019-03-29,0.29,1,0
23450601,22820185,William,Brooklyn,Brooklyn Heights,40.69012,-73.99221,Private Room,80,1,14,2019-06-24,0.87,1,2
23451100,6950113,Brad,Brooklyn,Fort Greene,40.69431,-73.97063,Entire Home/Apt,155,1,16,2019-05-27,1.04,1,14
23451337,83786650,Bridge,Manhattan,Upper East Side,40.75988,-73.96115,Entire Home/Apt,100,30,5,2019-04-30,0.34,8,229
23452076,3075944,Lucie,Brooklyn,Bedford-Stuyvesant,40.68464,-73.92268,Entire Home/Apt,120,2,89,2019-07-03,5.59,1,35
23452435,35065193,Tranquil,Manhattan,Upper East Side,40.78494,-73.94988,Entire Home/Apt,225,2,8,2018-12-29,0.48,1,209
23453013,2416454,Gen,Manhattan,Hell'S Kitchen,40.76,-73.98962,Entire Home/Apt,175,3,4,2018-07-28,0.26,1,0
23454165,174986751,Angie,Manhattan,Washington Heights,40.85197,-73.94074,Private Room,75,3,21,2019-06-18,1.47,3,138
23454631,174263749,Shopper,Manhattan,Washington Heights,40.84305,-73.93877,Private Room,89,6,5,2019-06-01,0.31,3,90
23456596,28907641,Sherry,Queens,Flushing,40.76314,-73.83,Private Room,60,1,112,2019-07-01,7.55,2,84
23456621,175019394,Suzan,Queens,Jamaica,40.67183,-73.78025,Private Room,60,1,83,2019-06-11,5.11,6,171
23462813,175082875,Scott And Jill,Brooklyn,Windsor Terrace,40.65814,-73.97718,Entire Home/Apt,250,2,81,2019-06-09,4.89,1,213
23463017,9241743,Antonio,Manhattan,Harlem,40.80899,-73.94225,Private Room,80,4,1,2018-03-19,0.06,1,365
23464662,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.67964,-73.90675,Private Room,43,1,58,2019-06-23,3.65,6,152
23464702,3656871,Holman,Manhattan,Chelsea,40.74233,-74.0002,Private Room,99,3,3,2018-04-23,0.19,1,0
23465208,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.68048,-73.90787,Private Room,43,1,35,2019-01-31,2.15,6,155
23465498,175103962,Jay,Brooklyn,Bedford-Stuyvesant,40.67913,-73.90665,Private Room,43,1,33,2019-01-02,2.04,6,170
23465912,175116422,Karilyn,Staten Island,Grant City,40.57879,-74.11043,Entire Home/Apt,60,3,81,2019-07-04,5.09,3,272
23466034,28316764,Zachary,Brooklyn,Williamsburg,40.71876,-73.94441,Private Room,52,2,4,2018-03-13,0.24,1,0
23466099,18458368,Erin,Brooklyn,Crown Heights,40.67308,-73.95522,Entire Home/Apt,110,1,38,2018-11-21,2.31,1,0
23466335,10466854,Erika,Manhattan,Harlem,40.81404,-73.93809,Private Room,60,2,16,2018-10-25,1.0,1,363
23466360,111782745,Brian,Brooklyn,Williamsburg,40.70477,-73.93206,Shared Room,26,2,8,2018-04-07,0.48,2,0
23466594,124860677,Jim&Lisa,Queens,Flushing,40.75707,-73.81205,Private Room,46,2,22,2019-06-25,1.36,6,180
23467126,15651637,David,Brooklyn,Prospect Heights,40.67908,-73.96858,Entire Home/Apt,200,3,29,2019-07-03,3.33,1,50
23467186,148945774,Clay,Manhattan,Hell'S Kitchen,40.76686,-73.98555,Entire Home/Apt,150,5,13,2018-09-02,0.8,1,0
23468785,19043062,Regi,Manhattan,Chelsea,40.74085,-74.00379,Private Room,80,4,34,2019-06-28,2.24,2,20
23469535,175152359,Massiel,Bronx,Westchester Square,40.843,-73.84806,Private Room,65,2,2,2019-06-23,0.13,2,135
23469548,39147880,Madelaine,Manhattan,Chinatown,40.71655,-73.99042,Entire Home/Apt,130,4,17,2019-05-11,1.1,1,0
23470928,175180318,Gúney,Manhattan,Hell'S Kitchen,40.76431,-73.98859,Shared Room,75,1,69,2019-06-30,4.21,6,167
23476922,23193,Paris,Brooklyn,Bedford-Stuyvesant,40.6878,-73.93915,Private Room,40,3,3,2019-06-25,0.18,4,89
23478580,9287155,Nick,Manhattan,Kips Bay,40.74265,-73.98066,Entire Home/Apt,450,30,16,2019-05-20,0.98,1,145
23479042,4243971,Jeanne,Brooklyn,Prospect-Lefferts Gardens,40.65891,-73.95887,Entire Home/Apt,150,2,68,2019-07-05,4.27,2,32
23480048,64076428,John,Brooklyn,Bushwick,40.69749,-73.93153,Entire Home/Apt,110,3,7,2018-08-05,0.42,1,38
23480510,39607598,Vanessa,Brooklyn,Williamsburg,40.71779,-73.94632,Private Room,101,1,5,2019-06-08,0.34,1,90
23481234,175289458,Dawa,Queens,East Elmhurst,40.75703,-73.88368,Entire Home/Apt,135,2,68,2019-06-24,4.27,1,89
23482476,15562068,Meg,Brooklyn,Bushwick,40.7046,-73.92198,Private Room,55,1,18,2019-07-01,1.11,1,19
23483134,175311339,Eduardo,Queens,Jackson Heights,40.75251,-73.86401,Private Room,51,2,60,2019-07-01,3.93,5,125
23483266,175311339,Eduardo,Queens,Jackson Heights,40.75312,-73.86479,Private Room,39,2,59,2019-06-18,3.7,5,157
23483467,175311339,Eduardo,Queens,Jackson Heights,40.75295,-73.86465,Private Room,37,2,66,2019-07-02,4.06,5,150
23483525,175311339,Eduardo,Queens,Jackson Heights,40.75287,-73.86435,Private Room,37,2,34,2019-06-08,2.07,5,126
23483570,175311339,Eduardo,Queens,Jackson Heights,40.75144,-73.86418,Private Room,37,2,32,2019-05-03,1.96,5,126
23484236,3552711,Louann,Queens,Queens Village,40.72528,-73.74738,Private Room,75,2,85,2019-06-09,5.56,2,349
23485307,170477315,Tanya,Manhattan,Financial District,40.70234,-74.01047,Entire Home/Apt,130,2,77,2019-06-30,4.7,1,85
23485972,24501817,Amanda Rose,Manhattan,Upper East Side,40.76398,-73.96581,Entire Home/Apt,479,1,52,2019-07-01,3.24,1,3
23486966,42078872,Delanique,Queens,Ridgewood,40.69861,-73.90728,Private Room,89,1,42,2019-06-16,2.57,1,5
23487824,175372759,Natali,Brooklyn,Brighton Beach,40.5788,-73.95719,Entire Home/Apt,175,3,21,2019-05-25,1.3,1,160
23488012,8335684,Mary,Manhattan,Inwood,40.86222,-73.93052,Private Room,36,1,1,2018-04-11,0.07,3,0
23488098,41326856,Jeerathinan,Queens,Elmhurst,40.74505,-73.88148,Private Room,49,1,3,2019-01-01,0.19,5,35
23489726,9864136,Anthony,Brooklyn,Bushwick,40.68663,-73.91538,Entire Home/Apt,84,30,7,2018-12-31,0.44,26,156
23495421,149579965,Camilo,Queens,Ozone Park,40.68936,-73.84114,Private Room,60,2,35,2019-07-02,2.17,1,205
23496215,175448639,Isabel,Manhattan,Midtown,40.74633,-73.98694,Entire Home/Apt,170,4,47,2019-06-30,3.09,1,320
23497936,154955520,Natalia Carolina,Manhattan,Upper East Side,40.77255,-73.96323,Entire Home/Apt,126,3,52,2019-06-16,3.27,1,35
23500071,84503565,Jason,Brooklyn,Bushwick,40.70333,-73.92933,Private Room,100,1,2,2019-05-14,0.13,2,20
23501343,175497286,Jacob,Manhattan,Washington Heights,40.83705,-73.93843,Private Room,55,1,2,2018-06-19,0.13,1,341
23502842,34777741,Tiffany,Manhattan,East Village,40.72205,-73.98132,Entire Home/Apt,159,2,10,2019-06-19,0.7,1,17
23504940,153189324,Mason,Brooklyn,Williamsburg,40.71436,-73.93949,Private Room,90,2,16,2018-11-12,1.0,2,20
23505465,77925223,Patrick,Brooklyn,Sunset Park,40.65683,-73.99959,Entire Home/Apt,90,2,41,2019-01-01,2.75,1,0
23505645,158540605,Sonia,Queens,Glendale,40.69987,-73.88952,Private Room,30,2,57,2019-07-01,3.54,6,254
23506770,5977578,Agate,Brooklyn,Crown Heights,40.67843,-73.96125,Entire Home/Apt,325,4,3,2018-08-23,0.27,2,98
23513769,175583687,Quisqueya,Bronx,Highbridge,40.83452,-73.93143,Private Room,80,2,32,2019-06-07,2.07,3,17
23514583,19043062,Regi,Manhattan,Chelsea,40.74057,-74.00263,Entire Home/Apt,150,4,21,2019-06-19,1.46,2,5
23514938,175583687,Quisqueya,Bronx,Highbridge,40.83593,-73.93004,Private Room,80,2,29,2019-05-18,1.81,3,17
23514988,170271533,Lindsay,Manhattan,Upper East Side,40.77388,-73.94913,Private Room,83,1,75,2019-06-30,4.57,1,44
23516943,174511839,Caroline,Queens,Sunnyside,40.74457,-73.92307,Shared Room,50,1,25,2018-10-20,1.56,1,5
23517220,27921386,Nathalia,Queens,Forest Hills,40.71331,-73.83474,Private Room,40,1,14,2018-12-24,0.9,1,0
23519107,4089511,Marie,Manhattan,Harlem,40.81164,-73.94513,Entire Home/Apt,165,7,2,2018-07-30,0.17,2,105
23520803,16110255,Jennifer,Brooklyn,Gowanus,40.68084,-73.98964,Entire Home/Apt,130,7,11,2019-06-30,1.3,1,1
23520855,23667219,Zoe,Brooklyn,Williamsburg,40.71044,-73.9583,Private Room,65,25,6,2018-09-02,0.42,2,0
23521858,51282128,Jenny,Brooklyn,Brooklyn Heights,40.69126,-73.99288,Private Room,50,10,4,2019-01-05,0.25,1,0
23523123,112843970,Rhonda,Brooklyn,East New York,40.67594,-73.89365,Entire Home/Apt,60,3,61,2019-06-19,3.73,2,127
23524819,15919854,Benjamin,Brooklyn,Flatbush,40.65104,-73.96275,Private Room,42,5,1,2018-04-29,0.07,1,0
23525066,45239300,Sophia,Manhattan,Lower East Side,40.72062,-73.98425,Entire Home/Apt,158,1,46,2019-07-05,2.88,1,106
23527821,6073169,Audra,Queens,Sunnyside,40.74756,-73.91222,Entire Home/Apt,65,2,15,2019-06-04,1.02,1,27
23528303,6270663,Joseph,Manhattan,Hell'S Kitchen,40.75689,-73.997,Entire Home/Apt,380,4,2,2018-10-01,0.14,1,0
23528984,37541532,Daapo,Brooklyn,Bedford-Stuyvesant,40.67716,-73.91418,Entire Home/Apt,110,1,59,2019-06-20,3.7,1,248
23529395,175778475,Christopher,Brooklyn,Crown Heights,40.67707,-73.94834,Entire Home/Apt,145,2,66,2019-07-01,4.85,1,158
23535132,35506555,Jermaine,Brooklyn,Bedford-Stuyvesant,40.69167,-73.95381,Private Room,77,2,6,2018-12-09,0.38,2,89
23535279,35506555,Jermaine,Brooklyn,Bedford-Stuyvesant,40.68993,-73.95287,Private Room,99,2,8,2018-11-05,0.53,2,179
23536265,159598333,Sol,Manhattan,Upper East Side,40.78167,-73.94734,Private Room,89,3,7,2019-05-15,0.68,5,213
23537317,51368588,Paula,Manhattan,Upper East Side,40.76179,-73.96199,Private Room,98,5,30,2019-06-22,1.97,2,23
23538694,175180318,Gúney,Manhattan,Hell'S Kitchen,40.76452,-73.9874,Shared Room,75,1,53,2019-06-19,3.25,6,172
23538841,175180318,Gúney,Manhattan,Hell'S Kitchen,40.7648,-73.98879,Shared Room,70,1,50,2019-04-01,3.07,6,362
23539037,173362161,Elizabeth,Brooklyn,Flatbush,40.6439,-73.96866,Private Room,68,2,69,2019-06-22,4.26,6,196
23540194,67176930,Sophie,Brooklyn,Clinton Hill,40.68832,-73.96366,Entire Home/Apt,450,3,2,2019-05-31,0.17,1,99
23541020,53597648,Bonnie,Brooklyn,Crown Heights,40.67295,-73.95883,Private Room,40,1,2,2019-01-03,0.22,1,0
23541451,5047156,Jay,Brooklyn,East New York,40.66072,-73.87638,Entire Home/Apt,75,6,30,2019-06-28,1.84,1,0
23544438,175900532,Wyatt,Manhattan,Nolita,40.72434,-73.99532,Entire Home/Apt,200,3,21,2019-07-02,1.46,1,124
23544588,30672354,Malin,Manhattan,Flatiron District,40.74016,-73.98735,Entire Home/Apt,290,5,4,2018-07-27,0.24,2,69
23545346,168429942,Jennifer,Bronx,Norwood,40.87993,-73.87195,Private Room,50,3,18,2019-07-02,1.16,2,326
23545793,163621622,Wilfred,Brooklyn,Canarsie,40.64715,-73.90447,Entire Home/Apt,175,2,50,2019-06-24,3.18,1,173
23546631,174805880,Eileen,Brooklyn,Bay Ridge,40.63457,-74.0325,Entire Home/Apt,125,3,25,2019-06-12,1.57,1,348
23548260,52751563,Rory,Manhattan,Chelsea,40.74248,-73.99568,Entire Home/Apt,96,1,32,2019-06-02,2.03,1,2
23549904,24475565,Julien,Manhattan,Gramercy,40.73709,-73.98027,Entire Home/Apt,250,2,38,2019-06-26,2.65,1,322
23554330,7951200,David,Manhattan,Upper East Side,40.77825,-73.94719,Entire Home/Apt,135,12,4,2018-12-01,0.28,1,171
23556041,58114733,Antonella,Brooklyn,Williamsburg,40.70923,-73.95205,Entire Home/Apt,140,6,3,2019-06-07,0.19,1,0
23557996,16400151,Henning,Brooklyn,Bushwick,40.70199,-73.92035,Private Room,45,2,10,2018-04-01,0.61,1,0
23559016,173021064,Katie,Brooklyn,Williamsburg,40.71081,-73.94965,Private Room,75,2,2,2018-04-22,0.13,2,7
23559210,176038984,Elena,Manhattan,Midtown,40.74688,-73.98701,Entire Home/Apt,220,4,17,2019-02-26,1.06,1,208
23560164,38202756,Zihan,Manhattan,Chelsea,40.74968,-73.98951,Entire Home/Apt,186,3,4,2018-04-01,0.24,1,0
23560187,57549945,Aigner,Brooklyn,Canarsie,40.63255,-73.90742,Private Room,70,2,23,2019-06-11,1.58,1,53
23561980,2447827,Alistair,Manhattan,Noho,40.72822,-73.99239,Entire Home/Apt,175,7,12,2019-06-30,1.01,1,2
23563112,23891395,Bess,Brooklyn,Park Slope,40.67066,-73.98671,Private Room,55,2,5,2018-03-31,0.31,1,0
23565616,40078965,Nina,Queens,Elmhurst,40.73182,-73.87579,Entire Home/Apt,95,5,29,2019-07-04,1.81,1,120
23565653,3206715,Tyler,Brooklyn,Prospect Heights,40.68013,-73.97451,Private Room,640,3,3,2018-09-28,0.2,1,18
23565676,161899037,Tony,Queens,Flushing,40.75654,-73.83146,Entire Home/Apt,278,2,31,2019-07-02,2.12,7,68
23565947,3163859,Marie,Manhattan,Upper West Side,40.79167,-73.97421,Entire Home/Apt,125,2,8,2018-12-31,0.5,1,176
23566549,139935139,Lemar,Manhattan,Harlem,40.81061,-73.95125,Entire Home/Apt,150,2,12,2019-07-06,0.8,1,0
23568057,65171233,Cha,Queens,Elmhurst,40.74253,-73.88962,Private Room,65,3,31,2019-07-05,2.21,2,41
23572577,20302754,Ruben,Brooklyn,Bushwick,40.69322,-73.91268,Private Room,43,1,12,2019-04-22,0.76,2,47
23573383,3074904,Lauren & Chelsea,Brooklyn,Williamsburg,40.71452,-73.95451,Entire Home/Apt,285,1,5,2019-05-27,0.39,4,3
23574142,176185168,Janet,Queens,Laurelton,40.68209,-73.73662,Private Room,65,1,119,2018-12-24,7.79,1,0
23574875,176191548,Perla,Manhattan,Inwood,40.87188,-73.91936,Entire Home/Apt,85,1,2,2018-04-02,0.12,1,188
23575012,170032114,Dilan,Manhattan,Gramercy,40.73419,-73.98726,Private Room,120,7,2,2018-11-02,0.19,1,31
23575358,165135574,Kam,Manhattan,Gramercy,40.73629,-73.98753,Entire Home/Apt,165,6,10,2019-07-02,0.65,1,43
23576132,26953965,Jen Supang,Brooklyn,Williamsburg,40.71072,-73.94382,Private Room,39,7,4,2018-12-19,0.45,1,0
23578232,6503950,Rob,Brooklyn,Bushwick,40.69401,-73.90578,Private Room,40,1,12,2018-12-31,0.74,2,0
23579457,17477908,Mat,Manhattan,Chelsea,40.74161,-73.99435,Entire Home/Apt,250,30,3,2018-08-17,0.19,10,338
23580002,176245949,Tone,Brooklyn,Red Hook,40.67656,-74.01656,Entire Home/Apt,140,2,59,2019-07-03,3.68,1,77
23580147,66865625,Aiko,Brooklyn,Bay Ridge,40.63164,-74.0292,Private Room,60,2,12,2018-10-29,0.73,1,0
23582566,109327526,Rosan,Queens,Astoria,40.76509,-73.91026,Entire Home/Apt,135,2,57,2019-07-07,3.52,1,0
23583435,156557516,Ali,Queens,Long Island City,40.76044,-73.92955,Entire Home/Apt,200,1,54,2019-06-23,3.38,2,338
23584115,49523787,Joe,Manhattan,Harlem,40.8232,-73.95463,Private Room,55,1,39,2019-06-10,2.37,2,153
23584507,34177401,Nick,Brooklyn,East New York,40.67563,-73.87866,Entire Home/Apt,86,1,154,2019-07-05,9.53,2,311
23586315,76939238,Fiorella,Manhattan,Roosevelt Island,40.75988,-73.95097,Entire Home/Apt,130,2,3,2018-04-10,0.2,2,300
23593409,12881634,Olivia,Brooklyn,Bedford-Stuyvesant,40.68221,-73.92614,Entire Home/Apt,112,3,43,2019-07-01,2.63,1,29
23593582,111262060,Jestina,Brooklyn,Flatbush,40.64105,-73.957,Private Room,70,1,66,2019-06-09,4.07,1,144
23593710,17494958,Katy,Manhattan,Soho,40.72172,-74.0041,Entire Home/Apt,275,5,6,2018-10-14,0.37,3,0
23594177,25096301,Ryan,Brooklyn,Fort Greene,40.68524,-73.97463,Entire Home/Apt,150,2,8,2018-08-11,0.52,2,11
23595013,5709606,Megan,Manhattan,Upper East Side,40.77154,-73.95573,Entire Home/Apt,175,3,24,2019-01-01,1.48,1,0
23595420,16347259,Michelle,Brooklyn,Williamsburg,40.71068,-73.96035,Entire Home/Apt,378,3,13,2019-07-03,0.85,1,25
23596665,148564534,Matt,Brooklyn,Prospect-Lefferts Gardens,40.66094,-73.94535,Private Room,65,1,69,2019-06-03,4.4,1,0
23597076,176279414,Milton,Bronx,Williamsbridge,40.87021,-73.86095,Entire Home/Apt,85,2,83,2019-06-29,5.19,1,329
23598012,60163700,Dee,Manhattan,Harlem,40.82325,-73.95243,Private Room,46,14,12,2018-12-01,0.82,4,0
23601676,8994053,Alessandro,Queens,Long Island City,40.76187,-73.92762,Entire Home/Apt,190,2,65,2019-07-01,4.05,1,259
23605375,157658093,Kara,Manhattan,Morningside Heights,40.81453,-73.96141,Entire Home/Apt,125,3,3,2018-07-10,0.19,1,0
23606434,10284187,Rich,Brooklyn,Williamsburg,40.71849,-73.95053,Entire Home/Apt,175,4,2,2018-06-16,0.15,1,0
23606468,335046,Orit,Manhattan,Lower East Side,40.71374,-73.98907,Private Room,100,3,10,2019-06-01,0.62,3,361
23606605,17193773,Elizabeth,Manhattan,West Village,40.73389,-74.00086,Entire Home/Apt,245,60,12,2019-04-21,0.75,1,13
23606804,5225104,Malissa,Brooklyn,Bedford-Stuyvesant,40.68016,-73.91054,Entire Home/Apt,68,3,19,2019-06-28,1.23,1,28
23607625,4602029,Shireen,Brooklyn,Williamsburg,40.70644,-73.94339,Entire Home/Apt,85,6,7,2018-10-21,0.43,1,0
23608085,1746811,Jon,Brooklyn,Park Slope,40.67913,-73.98015,Entire Home/Apt,95,1,8,2018-07-29,0.52,2,6
23608594,176578851,Stephanie,Manhattan,Financial District,40.71012,-74.00828,Private Room,110,5,6,2018-12-31,0.37,1,0
23608665,6787883,Gabriela,Brooklyn,Carroll Gardens,40.68086,-73.9926,Private Room,74,1,20,2019-05-19,1.31,4,162
23608727,15956611,Jay R.,Manhattan,East Harlem,40.80373,-73.93594,Private Room,53,21,2,2019-05-19,0.46,2,61
23609407,176591085,Mike,Manhattan,Washington Heights,40.84389,-73.94127,Private Room,45,1,1,2018-05-06,0.07,4,90
23609559,1699871,Chloe,Brooklyn,Bushwick,40.68477,-73.908,Private Room,125,3,1,2018-03-12,0.06,3,1
23610064,130858402,Sam,Manhattan,East Village,40.72909,-73.98986,Private Room,95,1,78,2019-07-02,4.79,1,5
23610557,2251176,Harold,Brooklyn,Bushwick,40.70374,-73.92497,Private Room,45,3,17,2019-06-25,1.04,1,16
23610982,91511951,Libertad,Brooklyn,Prospect Heights,40.6802,-73.96504,Private Room,250,3,3,2018-06-13,0.21,1,0
23611312,19922549,Dan,Manhattan,Two Bridges,40.7115,-73.9952,Entire Home/Apt,300,3,24,2019-06-30,1.76,1,32
23612284,2485076,Jacob,Brooklyn,Fort Greene,40.69466,-73.97151,Entire Home/Apt,148,3,20,2019-06-02,1.27,1,0
23612811,19789539,Isaac,Bronx,Fordham,40.86737,-73.89415,Private Room,47,3,14,2019-05-31,0.89,1,197
23612962,15798930,Sunil,Manhattan,Financial District,40.70438,-74.00856,Entire Home/Apt,115,7,5,2018-07-08,0.32,1,0
23613174,3741154,Esther,Brooklyn,Bushwick,40.68892,-73.90495,Private Room,55,2,1,2018-03-06,0.06,1,0
23613576,34177401,Nick,Brooklyn,East New York,40.67426,-73.87969,Entire Home/Apt,140,1,30,2019-07-07,2.18,2,4
23613688,175583687,Quisqueya,Bronx,Highbridge,40.83604,-73.93099,Entire Home/Apt,240,1,22,2019-06-24,1.4,3,1
23614417,176663321,Nathalie,Brooklyn,Clinton Hill,40.68235,-73.96128,Entire Home/Apt,200,30,6,2019-05-31,0.41,1,266
23620728,17105274,Matt,Brooklyn,Bushwick,40.69166,-73.90314,Private Room,49,14,5,2019-06-03,0.34,2,163
23624930,176763105,Lisa,Queens,Jamaica,40.6743,-73.78471,Private Room,70,1,41,2019-05-05,2.76,1,67
23626886,176436884,Leona,Manhattan,Greenwich Village,40.7323,-73.99433,Entire Home/Apt,199,2,69,2019-07-03,4.23,1,112
23627524,2801739,Alysha,Manhattan,East Harlem,40.78757,-73.95402,Entire Home/Apt,194,1,19,2019-05-17,1.23,1,177
23627589,170444830,Pramila,Manhattan,Chelsea,40.75102,-73.99841,Entire Home/Apt,500,30,2,2018-03-09,0.12,1,179
23628745,176809727,Cristian,Manhattan,Upper West Side,40.80076,-73.96236,Private Room,105,2,38,2019-06-16,2.38,1,300
23628818,176810211,Paris,Manhattan,Upper West Side,40.79902,-73.96692,Private Room,70,1,1,2018-04-17,0.07,1,0
23629364,133288905,Cherie,Manhattan,Midtown,40.75321,-73.97132,Entire Home/Apt,187,3,12,2019-04-22,0.86,3,6
23629960,33153151,Ellen,Manhattan,Greenwich Village,40.7275,-74.0,Entire Home/Apt,250,2,14,2019-06-01,1.24,1,0
23630216,51969502,Jenny,Manhattan,East Village,40.7289,-73.98865,Private Room,53,3,1,2018-03-16,0.06,1,0
23630582,26557574,Aurora,Brooklyn,Prospect Heights,40.67905,-73.97238,Entire Home/Apt,100,5,1,2018-03-24,0.06,1,0
23630829,23220666,Catherine,Brooklyn,Bushwick,40.69121,-73.92099,Private Room,65,2,9,2018-05-28,0.56,1,0
23631288,173406651,Dan,Manhattan,Lower East Side,40.71967,-73.98311,Private Room,110,2,29,2019-03-29,2.02,2,117
23631575,2515199,Marcie,Brooklyn,Flatbush,40.65232,-73.96208,Private Room,36,2,11,2018-06-17,0.68,1,0
23631725,176679165,Sherry,Queens,Corona,40.73917,-73.86362,Private Room,40,1,78,2019-06-19,4.81,2,69
23632578,3717633,Tony,Manhattan,Chelsea,40.75129,-73.99561,Entire Home/Apt,185,2,32,2019-06-23,2.02,1,47
23632853,6023250,Kate,Brooklyn,Williamsburg,40.70984,-73.9433,Entire Home/Apt,175,2,4,2019-05-13,0.45,1,27
23633175,1772509,Jane,Brooklyn,Red Hook,40.67923,-74.00651,Private Room,65,1,13,2018-10-21,0.9,2,160
23633872,91182678,David,Brooklyn,Crown Heights,40.67413,-73.9398,Private Room,42,2,10,2018-07-23,0.64,1,10
23634984,176890090,Gani,Brooklyn,Crown Heights,40.67799,-73.94222,Shared Room,25,2,13,2019-04-30,0.81,1,81
23635601,18485718,Luka,Brooklyn,Crown Heights,40.66798,-73.95528,Private Room,72,2,16,2019-06-23,0.99,1,0
23636223,67768251,Felipe,Manhattan,Upper West Side,40.78353,-73.97802,Private Room,45,30,4,2019-04-30,0.36,3,242
23642287,270404,Lo,Brooklyn,Crown Heights,40.67186,-73.93684,Entire Home/Apt,77,6,15,2019-05-17,0.94,1,32
23642811,176964342,Robert,Manhattan,Upper West Side,40.7748,-73.97922,Private Room,120,2,4,2018-04-01,0.24,1,0
23643300,38672932,Meg,Brooklyn,Prospect-Lefferts Gardens,40.65609,-73.95781,Entire Home/Apt,70,1,6,2019-05-12,0.39,1,0
23644347,176679165,Sherry,Queens,Corona,40.73726,-73.8632,Private Room,35,1,78,2019-06-22,4.82,2,75
23644523,11243113,Terry,Manhattan,West Village,40.73976,-74.00953,Entire Home/Apt,200,10,11,2018-12-07,0.76,1,365
23644644,52549310,Melissa,Queens,Ditmars Steinway,40.77462,-73.91021,Private Room,70,2,6,2018-08-05,0.38,1,0
23646295,172544686,Vijay,Manhattan,Upper West Side,40.77597,-73.97686,Private Room,179,1,4,2018-03-17,0.25,4,270
23647298,142765455,Genna,Manhattan,Upper East Side,40.78268,-73.94977,Entire Home/Apt,110,3,2,2018-08-12,0.14,1,0
23648504,133288905,Cherie,Manhattan,Midtown,40.75173,-73.9727,Entire Home/Apt,374,3,11,2019-06-26,0.84,3,3
23649906,177036542,Bashiri,Brooklyn,Bedford-Stuyvesant,40.6845,-73.95804,Entire Home/Apt,175,2,44,2019-07-01,2.72,1,285
23650008,123453141,Hugo,Brooklyn,Bedford-Stuyvesant,40.69266,-73.9399,Private Room,42,2,8,2019-01-13,0.5,1,0
23650259,176983812,Lawrence,Manhattan,Lower East Side,40.72142,-73.98411,Private Room,350,10,2,2018-05-05,0.13,1,87
23650568,24771677,Noelle,Queens,Bayside,40.76324,-73.77111,Entire Home/Apt,200,2,45,2019-06-30,2.84,1,42
23650576,177045672,Rene,Brooklyn,Bushwick,40.69786,-73.93287,Private Room,65,3,4,2018-04-21,0.25,1,342
23651443,32772480,Lorna,Brooklyn,Prospect-Lefferts Gardens,40.65923,-73.96031,Entire Home/Apt,150,3,10,2019-07-02,0.64,2,187
23652689,157845873,Rainier,Manhattan,Harlem,40.81798,-73.93956,Private Room,115,1,53,2019-04-25,3.33,1,0
23654584,175180318,Gúney,Manhattan,Hell'S Kitchen,40.76534,-73.98701,Shared Room,75,1,59,2019-06-30,3.64,6,362
23660051,173362161,Elizabeth,Brooklyn,Flatbush,40.64318,-73.96835,Private Room,62,2,67,2019-06-24,4.19,6,50
